sale_id,branch,sale_date,product_name,category,quantity,unit_price,discount_pct,payment_method,salesperson
3334, DHanMonDi,2026-01-03,Extension Cord,,5,৳1085.32,0.05,Cash,Mehedi Hasan
3335,uttara ,2026-04-13,Onion 1kg,Groceries,19,৳1118.28,10,NAGAD,Farhana Akter
3336,MotIjheEL,16/01/2026,Shampoo 200ml,Groceries,16,৳848,0.1,bkash,
3337,GULSHAN ,21/01/2026,Garlic 500g,Groceries,9,1215.05,0.15,BKASH,Karim Hossain
3338, mirpur,12/02/2026,Potato 1kg,Groceries,20,"৳1,229.57",0.05,Nagad,NULL
3339,Dhanmondi ,27/03/2026,Biscuit Pack,Groceries,15,৳235.25,0,CARD,Nusrat Jahan
3340,chattogram,06/04/2026,Milk Powder 500g,Groceries,7,৳735.52,10,NAGAD,Tanvir Hasan
3341,mirpur,02-10-2026,Saree,Clothing,14,৳1042.45,10,Bkash,
3342,Uttara,2026-01-07,Rechargeable Fan,Electronics,11, 2705.61 ,0.05,Cash,Sumaiya Sultana
3343,uttara ,2026-01-22,  T-Shirt  ,Clothing,10,৳608.80,0.25,BKASH,Mehedi Hasan
3344,MOTIJHEEL ,2026-02-22,Socks Pair,n/a,10,3901.41,5,NAGAD,Arif Chowdhury
3345,UttAra ,2026-02-25,Extension Cord,Electronics,14,1553,15%,bkash,Sumaiya Sultana
3346,dhanMonDi ,01-09-2026,Potato 1kg,Groceries,13,943.10,10%,CASH,Farhana Akter
3347,mIRPUR,2026-02-08,Chili Powder 200g,Groceries,5,৳677.18,10,CASH,Nusrat Jahan
3348, mirpur ,03-11-2026,LED Bulb 9W,Electronics,18,৳3741,20,bkash,Mehedi Hasan
3349,mirpur,30/01/2026,Ginger 500g,Groceries,6,660,0.05,Bkash,Mehedi Hasan
3350,ChatTOGraM,22/03/2026,Bath Soap,Groceries,20,৳486.94,25,bkash,Lima Khatun
3351,Gulshan,2026-03-30,Electric Kettle,Electronics,16,৳1603,15,Cash,Sumaiya Sultana
3352,dhAnmoNDi,2026-03-17,Turmeric 200g,Groceries,16, 171.23 ,5%,CASH,Sumaiya Sultana
3353,GulSHan,18/02/2026,Chili Powder 200g,Groceries,9,1146,10,card,Sumaiya Sultana
3354,MOTIJHEEL ,03-04-2026,Rice 5kg,Groceries,12,৳937.02,0%,card,Farhana Akter
3355,CHATTOGRAM ,24/04/2026,Onion 1kg,Groceries,19,  ৳517.06 ,20%,cash,Arif Chowdhury
3356, mirpur,02-16-2026,Mustard Oil 1L,Groceries,5,৳1352.54,0%,card,Jahid Islam
3357,mirpur,23/01/2026,  Detergent 1kg,n/a,5,৳303,10%,Card,Karim Hossain
3358, guLsHan ,2026-01-06,Detergent 1kg,Groceries,10,"৳1,302.23",5,BKASH,Sumaiya Sultana
3359, gulshan ,2026-01-14,Electric Kettle,Electronics,1,"৳1,230.39",0.25,NAGAD,Jahid Islam
3360,Gulshan,01/02/2026,T-Shirt,Clothing,5,৳635,0.25,CARD,Nusrat Jahan
3361,motijheel,01-10-2026,  Rice 25kg,Groceries,14,103,0.15,CARD,Mehedi Hasan
3362,Uttara,2026-02-15,Potato 1kg,Groceries,6,581.66,0.15,Nagad,Shafiq Ahmed
3363,Chattogram,2026-02-09,Toothpaste,Groceries,18,801.82,0.1,Nagad,
3364,MoTijheel,2026-03-27,Lungi,Clothing,14, 4485.29 ,15,Card,Sumaiya Sultana
3365, Uttara,17/04/2026,Lungi,Clothing,18,৳202.17,0.05,cash,Sabbir Rahman
3366, Chattogram,2026-03-20,  Biscuit Pack,,2,"৳1,070.77",5,card,Sumaiya Sultana
3367,Motijheel,11/03/2026,LED Bulb 9W,Electronics,14,6183.77,0.2,Nagad,Jahid Islam
3368,uTtAra,19/04/2026,Iron,Electronics,19,৳5860,0.1,Cash,Rahim Uddin
3369,Motijheel,07/02/2026,Extension Cord,N/A,9,৳5648,20,cash,Nusrat Jahan
3370, motijheel,2026-01-26,Mustard Oil 1L,N/A,12, 624.98 ,0.25,bKash,Jahid Islam
3371,MiRpUr,01-19-2026,Rice 25kg,Groceries,11,৳1180.63,0.05,nagad,Sumaiya Sultana
3372,Chattogram,2026-03-28,Lungi,null,6, 2709.83 ,20,bkash,Sumaiya Sultana
3373,Dhanmondi,25/01/2026,Onion 1kg,Groceries,10,৳175.58,5%,Cash,
3374,uttarA ,09/01/2026,Soyabean Oil 1L,Groceries,7,৳856.11,0.05,CARD,Arif Chowdhury
3375,Uttara,10/01/2026,Lentil (Masoor) 1kg ,Groceries,17,280.87,20,nagad,Sabbir Rahman
3376,GULSHAN ,03-14-2026,Chili Powder 200g,,9,৳286.50,5%,CASH,Karim Hossain
3377,dhANMondI,01-27-2026,Saree,Clothing,11,1173.54,15,Card,Tanvir Hasan
3378,Dhanmondi,2026-02-14,Extension Cord,Electronics,5,3140.03,25%,CARD,NULL
3379,guLSHan,2026-03-27,Sugar 1kg,,13,940,5,BKASH,Jahid Islam
3380,Motijheel,03-02-2026,Iron,Electronics,2,4927.05,10%,card,Rahim Uddin
3381,Uttara,01-29-2026,Extension Cord,-,3,2329,20,cash,Lima Khatun
3382,DHANMONDI,03-02-2026,  Potato 1kg,null,14,৳1466,5,Cash,Sabbir Rahman
3383,gulshan,02-07-2026,Biscuit Pack,Groceries,2,  ৳934.45 ,0.15,nagad,Sabbir Rahman
3384,mirpur,2026-04-18,  Iron  ,Electronics,7,3984,15,NAGAD,Farhana Akter
3385, mirpur,2026-03-07,  Socks Pair  ,N/A,15,1837.33,25%,CASH,Tanvir Hasan
3386,Mirpur ,23/03/2026,চাল,Groceries,6,৳67,10,bkash,Nusrat Jahan
3387,DHANMONDI,05/02/2026,  Detergent 1kg,Groceries,13,৳912.59,0.1,bKash,Tanvir Hasan
3388,DHANMONDI,2026-04-09,Turmeric 200g,n/a,17,৳556,0.15,cash,Farhana Akter
3389,CHATTOGRAM ,04-21-2026,Rechargeable Fan,Electronics,8,৳1553,0.05,bkash,Karim Hossain
3390,Motijheel,2026-02-12,T-Shirt,Clothing,7,"৳2,295.29",0.1,BKASH,Arif Chowdhury
3391,dhanmondi,01/01/2026,Biscuit Pack ,Groceries,15, 147.96 ,0.25,Cash,Shafiq Ahmed
3392,motijheel,2026-04-04,Salt 1kg ,Groceries,17,878,5%,CASH,Shafiq Ahmed
3393,Dhanmondi,25/01/2026,Biscuit Pack,,10,৳1431.08,15,cash,Nusrat Jahan
3394,Dhanmondi ,2026-01-19,T-Shirt,,13,3472,0.1,CARD,Shafiq Ahmed
3395,Mirpur ,23/01/2026,  Saree,N/A,12,৳368,10%,CASH,Arif Chowdhury
3396,mirpUr,01-31-2026,Shampoo 200ml,Groceries,6, 361.07 ,0.0,NAGAD,Shafiq Ahmed
3397,mIrPur,2026-03-15,Milk Powder 500g,Groceries,8,৳388.47,10,Cash,Sumaiya Sultana
3398,Motijheel,05/02/2026,Saree,Clothing,19,"৳3,188.23",0%,card,Lima Khatun
3399,uttara ,2026-01-11,Detergent 1kg,Groceries,8,৳189,10%,nagad,Nusrat Jahan
3400,MIRPUR,2026-02-15,Socks Pair,Clothing,19,"  ৳2,641.98 ",0.2,nagad,Farhana Akter
3401, mirpur,04-04-2026,Garlic 500g,Groceries,5,৳1023,0.1,Card,Sabbir Rahman
3402,cHattOgraM,04/03/2026,Lungi,Clothing,5,3000.86,5%,Bkash,Arif Chowdhury
3403,UTTARA ,08/03/2026,Lentil (Masoor) 1kg,Groceries,18,"  ৳1,280.99 ",0.2,NAGAD,NULL
3404,uttara ,19/02/2026,Biscuit Pack ,Groceries,15,1402,15,nagad,Lima Khatun
3405,Mirpur ,16/02/2026,  Ginger 500g  ,Groceries,4,৳873.03,0,bkash,Jahid Islam
3406,UTTARA ,2026-04-22,Onion 1kg,,9,৳240,5,nagad,Sabbir Rahman
3407,motijheel,02-09-2026,Flour 2kg,Groceries,12,619,5,nagad,Lima Khatun
3408, Chattogram,19/02/2026,Rice 5kg,Groceries,15,"৳1,441.90",5,Card,Mehedi Hasan
3409,dhanmondi,2026-01-16,Biscuit Pack,Groceries,14,89,5%,Bkash,Rahim Uddin
3410, mirpUr ,16/03/2026,Detergent 1kg,Groceries,17,৳981.87,10%,bKash,Lima Khatun
3411,uttarA,03-22-2026,Iron,Electronics,17,5253,0.1,BKASH,Nusrat Jahan
3412, mirpur,14/02/2026,Bath Soap,Groceries,14,"৳1,194.01",5,Cash,Karim Hossain
3413,DHANMONDI,2026-04-04,Rechargeable Fan ,Electronics,4,2180.64,0.2,cash,Arif Chowdhury
3414,gulshan,03-23-2026,LED Bulb 9W ,Electronics,11,5539,5,NAGAD,Karim Hossain
3415,uTTARa,01-08-2026,Chili Powder 200g,Groceries,15,  ৳366.47 ,5,Nagad,Nusrat Jahan
3416,MIRPUR,03-14-2026,Shampoo 200ml,Groceries,4, 745.02 ,0.2,bKash,Nusrat Jahan
3417,Dhanmondi,2026-04-16,Biscuit Pack,-,15,1137,10%,card,Mehedi Hasan
3418,Uttara,2026-03-19,Chili Powder 200g,Groceries,16,1305,0.1,Cash,Mehedi Hasan
3419, gUlshAn,16/01/2026,Chili Powder 200g,Groceries,11,1292.65,0.1,Bkash,Nusrat Jahan
3420,uttArA,10/03/2026,Lungi,Clothing,12,4217.90,5,cash,Shafiq Ahmed
3421, gulshan ,2026-03-05,Ginger 500g,Groceries,17,৳1134.74,0.1,CARD,
3422,mIrpur,02-05-2026,Milk Powder 500g,null,13,1453.66,10,nagad,Farhana Akter
3423,utTaRa ,02-27-2026,Salt 1kg,Groceries,20,948.95,0.1,cash,Shafiq Ahmed
3424,CHATTOGRAM ,21/04/2026,লবণ ,Groceries,4,৳309,5%,Bkash,Lima Khatun
3425,uttara,04/02/2026,Detergent 1kg,Groceries,19,৳752.81,10,bKash,Shafiq Ahmed
3426,mirPUR ,01-28-2026,Tea 500g,Groceries,15,৳1405.10,0.05,Cash,NULL
3427,chattogram,2026-01-18,Chili Powder 200g,null,7, 909.35 ,0.0,Card,Shafiq Ahmed
3428,motijheel,2026-03-03,Biscuit Pack,Groceries,1,  ৳585.02 ,10,CASH,Nusrat Jahan
3429,MOTIJHEEL ,2026-01-10,  Toothpaste,Groceries,9,1411.83,0.05,nagad,Mehedi Hasan
3430,Chattogram,16/03/2026,Soyabean Oil 1L,Groceries,8,1409.68,20%,Bkash,Jahid Islam
3431,uTTaRa,30/01/2026,Mustard Oil 1L,Groceries,15,1307.52,5,CARD,Sumaiya Sultana
3432,DHANMONDI,2026-01-12,Rice 25kg ,Groceries,20,৳809,10,bkash,NULL
3433,gulshan,01-06-2026,Rice 5kg,Groceries,19,529.42,10%,bKash,
3434,Motijheel,2026-02-20,Milk Powder 500g,Groceries,5,৳236.22,10,NAGAD,Sabbir Rahman
3435,Dhanmondi,2026-03-10,Milk Powder 500g,Groceries,20,703,10,BKASH,Farhana Akter
3436, moTijhEEL,2026-03-16,Garlic 500g,Groceries,14,৳65,0.0,Nagad,Tanvir Hasan
3437, UttARA,04-24-2026,  Rechargeable Fan,Electronics,1,৳1481.79,0.05,bKash,Mehedi Hasan
3438,GULSHAN ,24/04/2026,Shampoo 200ml,Groceries,11,1266,5,CASH,Sumaiya Sultana
3439,ChAttogRAm,04-16-2026,Soyabean Oil 1L ,Groceries,5,৳204.22,0.05,cash,Nusrat Jahan
3440,Uttara,02-02-2026,Flour 2kg,Groceries,3,1229,0.15,Nagad,Shafiq Ahmed
3441, Chattogram,2026-03-12,Lungi,Clothing,18,3289.71,0.05,BKASH,Mehedi Hasan
3442,motIjHEEl,2026-03-29,Potato 1kg,Groceries,16,৳1036.34,10,BKASH,Rahim Uddin
3443,uttara,03-10-2026,Electric Kettle,Electronics,11,৳713,0.1,cash,Sumaiya Sultana
3444, uttara,2026-02-08,T-Shirt,Clothing,17, 1571.29 ,0.1,NAGAD,Farhana Akter
3445,MOTIJHEEL ,2026-01-03,Bath Soap,N/A,8,427,25,cash,Tanvir Hasan
3446,GulSHaN,2026-04-24,  T-Shirt,Clothing,7,"৳3,994.93",0.15,Bkash,Sabbir Rahman
3447,Uttara,2026-03-07,Sugar 1kg,N/A,11,75.53,0.1,CARD,Jahid Islam
3448,DHANMONDI,01-07-2026,Ginger 500g,N/A,11,৳781.82,5,Nagad,Mehedi Hasan
3449,ChaTTograM,2026-04-16,Mustard Oil 1L,Groceries,19,  ৳501.98 ,5,cash,Rahim Uddin
3450,Dhanmondi,12/01/2026,  Lentil (Masoor) 1kg  ,Groceries,12,982,0.05,NAGAD,Arif Chowdhury
3451,mirpur,2026-02-07,  Rechargeable Fan,Electronics,7,"৳3,495",25,Card,Shafiq Ahmed
3452,MOTIJHEEL ,03-04-2026,Sugar 1kg ,Groceries,7,"৳1,215",10,CASH,Shafiq Ahmed
3453,Motijheel,06/03/2026,Biscuit Pack,Groceries,3,৳754,0.2,card,Rahim Uddin
3454,Mirpur ,2026-01-25,  Tea 500g  ,Groceries,3,৳135.80,0.2,cash,Nusrat Jahan
3455,motijHeEl ,2026-02-04,Rice 5kg,Groceries,11,1192.47,0.1,NAGAD,
3456, Chattogram,2026-02-22,Bath Soap,Groceries,18,885,0.05,Card,Lima Khatun
3457, mirpur,01-28-2026,Lungi,Clothing,3,  ৳997.51 ,0.1,CARD,NULL
3458,Dhanmondi ,2026-03-08,  তেল,Groceries,8,  ৳95.43 ,25,bKash,Jahid Islam
3459,Dhanmondi,2026-02-15,Detergent 1kg,Groceries,5,৳877,25%,BKASH,Lima Khatun
3460,Dhanmondi,02/04/2026,Turmeric 200g,Groceries,11,57,5,nagad,Sabbir Rahman
3461, uttARA,18/01/2026,Saree,Clothing,5,৳1684.77,10%,bKash,Mehedi Hasan
3462,uTTAra,03/03/2026,  Milk Powder 500g,Groceries,3,৳1063.79,0.1,CARD,Sabbir Rahman
3463,DHANMONDI,04-11-2026,Biscuit Pack,Groceries,3,৳1307.80,0.2,card,Farhana Akter
3464,Chattogram,2026-01-18,Lentil (Masoor) 1kg,Groceries,16,1195.46,0.0,BKASH,Arif Chowdhury
3465, mirpur,2026-04-19,Tea 500g,Groceries,4,1421.76,0.1,card,Sabbir Rahman
3466,DHANMONDI,23/03/2026,Shampoo 200ml,Groceries,4,1404,5,bkash,Sabbir Rahman
3467,Uttara,2026-03-06,Rice 5kg ,Groceries,14,402,10,Cash,Nusrat Jahan
3468,miRpUr,03-18-2026,Turmeric 200g ,Groceries,19,৳172,0.05,Card,Mehedi Hasan
3469, Dhanmondi,2026-04-19,Sugar 1kg,Groceries,15,৳439.12,20%,NAGAD,Rahim Uddin
3470,Gulshan,10/01/2026,Electric Kettle,Electronics,13,5323,0.05,Card,Lima Khatun
3471,MOTIJHEEL ,2026-02-25,Rechargeable Fan ,Electronics,8,656,25%,nagad,Sabbir Rahman
3472,dHAnmonDi,2026-03-19,Mustard Oil 1L,Groceries,12,৳245,25%,Nagad,Sumaiya Sultana
3473,MIRPUR,2026-04-03,Bath Soap,Groceries,14,৳589.52,0.1,Card,Shafiq Ahmed
3474,dhanmonDi,01-19-2026,Tea 500g,Groceries,3,955.50,0,BKASH,Nusrat Jahan
3475,uttara,02-15-2026,  Rice 25kg  ,Groceries,10,"৳1,386",15%,NAGAD,
3476, motijheel,2026-04-19,Biscuit Pack,Groceries,17,৳987,0.1,Cash,Rahim Uddin
3477, guLShan,2026-04-03,Sugar 1kg,Groceries,12,1405,0.05,Bkash,Karim Hossain
3478,dhanmondi,04-11-2026,Toothpaste,,2,৳74.37,0.15,BKASH,Sumaiya Sultana
3479,mOtIjHEel,2026-04-01,Salt 1kg,Groceries,15,৳344.50,5,Card,Rahim Uddin
3480,Motijheel,01-20-2026,Rice 5kg,Groceries,10,1157.93,0,NAGAD,Sumaiya Sultana
3481,Dhanmondi ,20/01/2026,Saree,Clothing,16,271,20%,bkash,Jahid Islam
3482, motijheel,2026-04-06,Sugar 1kg,-,17,৳325.04,0.15,BKASH,Jahid Islam
3483,Mirpur ,2026-01-07,T-Shirt,Clothing,8,৳3556,0.1,bkash,Sabbir Rahman
3484,gulshan,20/03/2026,  Onion 1kg,Groceries,3,৳134.40,0.1,Bkash,Shafiq Ahmed
3485,MIRPUR,01-12-2026,  Lungi,Clothing,18,৳2825.03,0.15,CARD,
3486,DHANMONDI,01-09-2026,  Tea 500g,Groceries,17,৳634.63,0,cash,Karim Hossain
3487, gulshan ,2026-01-27,Mustard Oil 1L ,Groceries,19,৳1315.69,20,NAGAD,Lima Khatun
3488, mirpur,2026-01-09,Tea 500g,Groceries,8,"৳1,238.70",0.15,card,Arif Chowdhury
3489,Mirpur ,01-12-2026,Iron,Electronics,6,5171,10,Cash,Karim Hossain
3490, mirpur,2026-03-15,Milk Powder 500g,Groceries,1,"৳1,092.55",0.15,cash,Shafiq Ahmed
3491,uttara,01/01/2026,Ginger 500g,Groceries,11,  ৳978.51 ,15,cash,Tanvir Hasan
3492,dhanmondi,17/01/2026,Flour 2kg ,null,5, 415.71 ,0.1,bkash,Tanvir Hasan
3493,UTTARA ,2026-02-19,Turmeric 200g,Groceries,9,26.76,0,Card,Sumaiya Sultana
3494,gUlsHAn ,01-28-2026,Milk Powder 500g,Groceries,17,৳794.13,0.0,CASH,Karim Hossain
3495,dhanmonDi,04-12-2026,Iron,Electronics,16,4327.80,10,Nagad,Sabbir Rahman
3496,gULShan,02-06-2026,Socks Pair,,11,৳4263.17,0.25,card,Rahim Uddin
3497,motijHeel,04-20-2026,Toothpaste ,Groceries,14,126,15,card,Jahid Islam
3498, mOTijhEEl,2026-03-27,Onion 1kg ,Groceries,4,197.14,10%,CARD,NULL
3499, uTTArA,2026-04-21,Onion 1kg,Groceries,6,362,5,Cash,Tanvir Hasan
3500,Gulshan,25/01/2026,Extension Cord ,Electronics,12,"৳5,829",0,card,Sabbir Rahman
3501,uttara,02-22-2026,Ginger 500g,Groceries,16,986,15%,NAGAD,Sumaiya Sultana
3502, mirpur,03-26-2026,Tea 500g,Groceries,8,৳264,5,Nagad,Jahid Islam
3503, mirpur,03-04-2026,Socks Pair,Clothing,6,৳3623,10,card,Rahim Uddin
3504,uttara ,2026-02-26,Rice 25kg,Groceries,10,290,0.05,card,Rahim Uddin
3505,Motijheel,2026-02-20,Potato 1kg,,4,৳1216,0,CARD,Jahid Islam
3506,GULSHAN ,02-25-2026,Saree,Clothing,2,3767.11,5%,NAGAD,Tanvir Hasan
3507,motijheel,24/03/2026,Rechargeable Fan ,Electronics,14, 5838.13 ,20,card,Tanvir Hasan
3508,GULSHAN ,02/01/2026,Tea 500g,Groceries,13,197.46,15%,bkash,Lima Khatun
3509,dhaNmonDi,2026-01-31,Electric Kettle,Electronics,19, 1252.51 ,0.15,bKash,Arif Chowdhury
3510, gulshan ,01-24-2026,Rice 25kg,Groceries,20,৳1284,5,CASH,Arif Chowdhury
3511,Motijheel,03-12-2026,LED Bulb 9W,Electronics,16,4895.10,0.25,bkash,Farhana Akter
3512,MoTIjheeL,12/01/2026,Panjabi,Clothing,8,1602.56,20,Cash,Farhana Akter
3513,motijheel,2026-04-16,Potato 1kg,Groceries,17,৳731.31,0.1,Card,Mehedi Hasan
3514,motIjheel ,03-05-2026,Detergent 1kg,n/a,9,৳413,10,BKASH,Jahid Islam
3515, gulshan ,03-30-2026,Shampoo 200ml ,Groceries,8,1212,5%,card,Sumaiya Sultana
3516,mirpur ,02-05-2026,Onion 1kg ,Groceries,15,৳776,15%,Nagad,Karim Hossain
3517,dHANmonDI,02-20-2026,Rice 25kg ,Groceries,20,"  ৳1,362.11 ",25,Cash,Arif Chowdhury
3518,MIRPUR,02/01/2026,Socks Pair,null,8,৳3916.17,10%,CARD,Sumaiya Sultana
3519,MOTIJHEEL ,2026-01-22,Shampoo 200ml,Groceries,7,৳36,0.1,bkash,Mehedi Hasan
3520,moTijheEl,09/03/2026,Salt 1kg,Groceries,14,"৳1,317.90",0.05,cash,Sumaiya Sultana
3521, DhAnmoNdI ,13/01/2026,  Garlic 500g,Groceries,13,764.18,5%,CASH,Sumaiya Sultana
3522,gulshan,04-06-2026,LED Bulb 9W,Electronics,5,5065.14,25%,Bkash,Lima Khatun
3523,chattogram,2026-02-27,  Socks Pair,Clothing,5,৳2926.91,10,CASH,Jahid Islam
3524,uttara ,15/03/2026,Extension Cord,Electronics,17,"৳3,044.90",10%,Card,Sabbir Rahman
3525,GuLsHaN,26/01/2026,তেল,Groceries,5,884,25%,CARD,Tanvir Hasan
3526, Chattogram,01-01-2026,Saree,Clothing,20,"৳1,860.12",15,Cash,Jahid Islam
3527,MOTIJHEEL ,01-13-2026,  Toothpaste,Groceries,14,৳1208,25,NAGAD,Sumaiya Sultana
3528,MOtIJHeel,2026-01-17,Flour 2kg,Groceries,1,  ৳691.42 ,0.05,Card,Jahid Islam
3529, GulshAn,18/03/2026,Onion 1kg,Groceries,5,৳1208,5,CASH,Lima Khatun
3530,GUlSHan,01-27-2026,Biscuit Pack,Groceries,3,৳708.62,10%,bkash,Rahim Uddin
3531, GUlsHan,03/03/2026,Turmeric 200g,,19,"৳1,124.19",10%,nagad,
3532,Uttara,15/01/2026,Bath Soap,Groceries,12,৳610.34,5%,Card,Jahid Islam
3533,mirpUr,01-30-2026,Onion 1kg,Groceries,10,  ৳852.13 ,10,Nagad,Arif Chowdhury
3534, motijheel,01-11-2026,Rechargeable Fan,Electronics,8,1900,25%,Bkash,Jahid Islam
3535,motijheel,04-14-2026,Salt 1kg,Groceries,6,1374,5,BKASH,Rahim Uddin
3536, Chattogram,2026-02-24,Lungi,Clothing,3,৳4144.18,0.0,NAGAD,Rahim Uddin
3537,uttara,2026-02-16,Biscuit Pack,Groceries,7,186.78,0,Cash,Rahim Uddin
3538,Chattogram,01-31-2026,Socks Pair,Clothing,6, 3995.86 ,25%,Card,Karim Hossain
3539,DHANMONDI,2026-02-26,Rechargeable Fan,null,8,৳201.38,25%,cash,Tanvir Hasan
3540, MotIjheEL,06/03/2026,Bath Soap,null,19,৳772.33,20,nagad,Arif Chowdhury
3541,GULSHAN ,2026-01-20,Lentil (Masoor) 1kg,Groceries,5,  ৳744.06 ,20,nagad,Nusrat Jahan
3542,UTTARA ,2026-03-10,Onion 1kg,Groceries,11,৳938,15,Nagad,Rahim Uddin
3543,gulshan,01-23-2026,Detergent 1kg,Groceries,14,৳535,0%,Card,Jahid Islam
3544, dHanmondI,09/02/2026,Potato 1kg,Groceries,10,819.76,0,CASH,
3545, mirpUr,02-02-2026,Garlic 500g,Groceries,13,৳1115.26,10,CASH,Shafiq Ahmed
3546,mirpur,2026-03-04,Salt 1kg,,12,823.39,5,cash,Nusrat Jahan
3547,Motijheel,2026-01-29,T-Shirt,Clothing,5, 1253.76 ,0.05,Cash,Karim Hossain
3548,uttara ,02-04-2026,  Mustard Oil 1L,Groceries,17,৳815.83,20,nagad,Rahim Uddin
3549,uttara,01-16-2026,Ginger 500g,Groceries,6,৳1438.98,10%,Nagad,Karim Hossain
3550,Motijheel,2026-02-25,Socks Pair,n/a,6,৳4426.75,10%,Card,Nusrat Jahan
3551,GULSHAN ,02-03-2026,Panjabi,Clothing,3, 4336.32 ,25,card,NULL
3552,gulshan,02-24-2026,  Toothpaste,Groceries,2,1180,0.1,Cash,Rahim Uddin
3553,chattoGRam,2026-02-17,Iron,Electronics,6,৳4840,0.05,Card,Lima Khatun
3554, mirpur,2026-02-04,Onion 1kg,Groceries,8,  ৳369.98 ,10,NAGAD,Sumaiya Sultana
3555,UTTARA ,2026-01-10,Toothpaste,-,5,৳1028,0.2,NAGAD,NULL
3556,CHATTOGRAM ,01-29-2026,Turmeric 200g,Groceries,13,৳1276.94,0.0,nagad,Nusrat Jahan
3557,UttarA ,2026-02-25,  Rice 5kg  ,null,7,"৳1,222",15%,bkash,Sabbir Rahman
3558,DHANMONDI,2026-01-05,LED Bulb 9W ,Electronics,5,৳2956.86,10%,Card,Arif Chowdhury
3559, mirpur,01-12-2026,Panjabi,Clothing,7,৳1573,0.0,Nagad,Jahid Islam
3560,Motijheel,23/03/2026,  Chili Powder 200g,Groceries,2,1134,10%,bKash,Tanvir Hasan
3561,uttAra,2026-04-04,  Milk Powder 500g  ,Groceries,17,524.75,25%,Cash,Arif Chowdhury
3562,Dhanmondi,04-24-2026,Mustard Oil 1L,Groceries,9,৳181.23,25%,bkash,Jahid Islam
3563,uTTara,02/02/2026,  Onion 1kg  ,Groceries,6,1420,5%,Card,Tanvir Hasan
3564, mirpur,2026-03-21,Mustard Oil 1L,Groceries,10,1412.12,10%,bKash,Sumaiya Sultana
3565,DHANMONDI,20/02/2026,Milk Powder 500g,Groceries,3,  ৳859.42 ,0,CASH,Mehedi Hasan
3566, dhAnMonDi,2026-01-20,Detergent 1kg,Groceries,1,116,0.1,Card,NULL
3567,MiRpuR,03-05-2026,Tea 500g,Groceries,4,৳942,15,CARD,Karim Hossain
3568,mOTIjhEEl,07/04/2026,LED Bulb 9W,,9,2230,10%,Card,Tanvir Hasan
3569,UtTarA ,2026-03-26,Potato 1kg,Groceries,8,546,20,Card,
3570,chattogram,02/03/2026,Chili Powder 200g,Groceries,12,৳1290.51,0.05,Bkash,Sumaiya Sultana
3571,GULSHAN ,2026-02-20,Biscuit Pack ,Groceries,15,1478,5%,Bkash,Karim Hossain
3572,uttaRa ,29/03/2026,Turmeric 200g,Groceries,9,"৳1,033",10,nagad,Sabbir Rahman
3573,dhAnmONdi ,01/03/2026,Toothpaste,Groceries,11,৳1215,0.1,bkash,
3574,CHATTOGRAM ,04-19-2026,Mustard Oil 1L,Groceries,17,981.31,5%,CASH,Arif Chowdhury
3575, gulshan ,03-11-2026,Panjabi,Clothing,3,3835,20,CASH,Karim Hossain
3576,mirpur,04-15-2026,Toothpaste,Groceries,4,৳81.82,10,CARD,Nusrat Jahan
3577,Mirpur ,04-23-2026,Ginger 500g,Groceries,15,৳1244,25,card,
3578,motijheel,29/03/2026,LED Bulb 9W,Electronics,14,5114,0%,CASH,Mehedi Hasan
3579,Uttara,2026-03-05,  চাল  ,Groceries,19,"৳1,150.61",5,bKash,Karim Hossain
3580,uTtara ,04-11-2026,Saree,Clothing,9,৳281.86,0.05,CASH,Tanvir Hasan
3581,Dhanmondi ,11/03/2026,Saree,Clothing,7,"৳2,364.05",0.05,CARD,Lima Khatun
3582,Dhanmondi,01-01-2026,LED Bulb 9W ,Electronics,13,4064.10,25,Nagad,Mehedi Hasan
3583, mirpur,03/04/2026,Salt 1kg,Groceries,18,734,20%,Cash,Rahim Uddin
3584, uttarA ,2026-01-19,LED Bulb 9W,-,8, 3005.50 ,0.1,nagad,Sumaiya Sultana
3585,Gulshan,2026-01-23,  Mustard Oil 1L,Groceries,19,1406,10,nagad,Farhana Akter
3586,CHATTOGRAM ,2026-04-14,LED Bulb 9W,Electronics,11,"  ৳3,391.46 ",25,card,Mehedi Hasan
3587,DhaNmondi,23/01/2026,Potato 1kg,Groceries,10,৳453.11,0%,Cash,Mehedi Hasan
3588, mirpur,04-18-2026,Milk Powder 500g,Groceries,10,৳759.92,0,Card,Shafiq Ahmed
3589, motijheel,01-09-2026,Panjabi ,Clothing,10,৳1064,0.15,bkash,Farhana Akter
3590,MIRPUR,03-21-2026,Saree,null,12,৳2826,10%,Cash,Mehedi Hasan
3591,Dhanmondi ,2026-03-17,Flour 2kg,Groceries,9,"৳1,017",0.05,bkash,Shafiq Ahmed
3592,Uttara,02-12-2026,Panjabi ,Clothing,17,"৳1,268",0.0,bKash,Arif Chowdhury
3593,MOTIJHEEL ,01-15-2026,  Mustard Oil 1L,Groceries,11,৳1447,10,BKASH,Karim Hossain
3594,Dhanmondi ,04-13-2026,Rice 25kg,Groceries,10, 107.42 ,0%,BKASH,Shafiq Ahmed
3595,Dhanmondi ,2026-01-29,Extension Cord,Electronics,20,৳1359.53,0.25,card
